VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
SYN-VM-00287,poweredOn,False,False,green,SYN-VM-00287,connected,running,green,False,2024-06-12 22:31:24,,2022-06-14 20:36:46,2024-07-27 19:26:45,4,8192,4,2,intel-cascadelake,normal,,True,10.18.50.244,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BTP_SERV,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-NFS-EXT3_V2907,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,61637,35703,35505,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,success,never,,[VMVOL903_1048_M2_L_GRAC_DC2_PRO_001] SYN-VM-00287/SYN-VM-00287.vmx,[VMVOL903_1048_M2_L_GRAC_DC2_PRO_001] SYN-VM-00287/,[VMVOL903_1048_M2_L_GRAC_DC2_PRO_001] SYN-VM-00287/,[VMVOL903_1048_M2_L_GRAC_DC2_PRO_001] SYN-VM-00287/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-094.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-262844,9796fab4-c52a-46d8-8f8e-9a9ad0b76ecf,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00290,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-15 04:27:42,,2022-03-08 23:09:04,2024-08-05 21:30:46,8,18432,1,3,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_2,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,134451,103341,103193,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_IBAN2IBAN,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00290/SYN-VM-00290.vmx,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00290/,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00290/,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00290/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-019.local,Red Hat Enterprise Linux 6 (64-bit),,vm-157508,682acb68-fc30-435c-9242-336cc15dd59f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00291,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-15 05:57:04,,2022-03-08 23:09:04,2024-08-05 21:30:45,8,18432,1,3,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_2,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,134153,96310,96302,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_IBAN2IBAN,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00291/SYN-VM-00291.vmx,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00291/,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00291/,[VMVOL903_1037_M1_L_GRAC_DC1_PRO_001] SYN-VM-00291/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-018.local,Red Hat Enterprise Linux 6 (64-bit),,vm-157509,5b47bfb8-319c-45f5-a732-7ae01b689984,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00292,poweredOn,False,False,green,ibnapp1p,connected,notRunning,gray,False,2024-06-13 01:04:08,,2022-02-17 23:35:18,2024-07-27 20:45:43,8,18432,1,3,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_2,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,134267,102325,102318,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_IBAN2IBAN,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00292/SYN-VM-00292.vmx,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00292/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00292/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00292/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-095.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-143078,c9cdbb65-e0eb-46d7-833f-364e7dd915e7,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00293,poweredOn,False,False,green,ibnapp2p,connected,notRunning,gray,False,2024-05-23 00:03:51,,2022-02-17 23:35:18,2024-07-27 20:45:42,8,18432,1,3,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_2,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,134437,98258,98153,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_IBAN2IBAN,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00293/SYN-VM-00293.vmx,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00293/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00293/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00293/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-099.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-143079,279c0927-dd5f-4ccb-8bfd-86d3c141264f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00294,poweredOn,False,False,green,SYN-VM-00294,connected,running,green,False,2024-07-16 00:23:34,,2022-03-17 22:25:16,2024-08-05 21:17:18,8,32768,3,3,intel-cascadelake,normal,,True,10.18.78.144,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-NFS-EXT3_V2907,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,184548,65597,65369,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_LATINIA,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00294/SYN-VM-00294.vmx,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00294/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00294/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00294/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-012.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-166103,540e62ff-d886-41fc-839c-2c9ca048c05e,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00296,poweredOn,False,False,green,SYN-VM-00296,connected,running,green,False,2024-07-16 01:13:40,,2022-03-17 22:25:16,2024-08-08 21:40:20,8,32768,3,3,intel-cascadelake,normal,,True,10.18.78.145,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-NFS-EXT3_V2907,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,185123,65814,65011,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_LATINIA,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00296/SYN-VM-00296.vmx,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00296/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00296/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00296/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-018.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-166102,25c437e0-9270-4cf2-86ee-680780dc49e3,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00298,poweredOn,False,False,green,SYN-VM-00298,connected,running,green,False,2024-06-14 23:51:02,,2022-03-17 22:25:17,2024-08-05 19:48:58,16,32768,4,5,intel-cascadelake,normal,,True,10.22.193.100,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,134319,87145,86777,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_LATINIA,False,0,10000,False,False,efi,15,none,never,,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00298/SYN-VM-00298.vmx,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00298/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00298/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00298/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-014.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-166104,181edca0-1b5d-48b3-ad7c-13feb8ca067a,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00300,poweredOn,False,False,green,SYN-VM-00300,connected,running,green,False,2024-06-14 23:51:00,,2022-03-17 22:25:16,2024-08-05 20:43:01,16,32768,4,4,intel-cascadelake,normal,,True,10.22.193.101,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,115233,81833,81624,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_LATINIA,False,0,10000,False,False,efi,15,none,never,,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00300/SYN-VM-00300.vmx,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00300/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00300/,[VMVOL901_1043_M1_DR_CANALES] SYN-VM-00300/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-015.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-166101,488984e6-0c66-4eea-b142-8b98caa73550,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00305,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-23 06:14:16,,2021-11-18 20:04:40,2024-08-06 08:39:58,6,51200,1,8,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,207064,117334,117262,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00305/SYN-VM-00305.vmx,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00305/,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00305/,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00305/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-005.local,Red Hat Enterprise Linux 6 (64-bit),,vm-88413,70a03a2e-5c8a-42cf-a09b-ac03ecf354ad,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00307,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-08-10 01:05:44,,2021-07-20 21:15:21,2024-07-26 19:52:36,6,51200,1,7,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_3,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,352516,159510,108281,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00307/SYN-VM-00307.vmx,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00307/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00307/,[VMVOL901_1011_M1_L_GRAC_DEF_PRO_001] SYN-VM-00307/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-003.local,Red Hat Enterprise Linux 6 (64-bit),,vm-45764,2cdc2e18-73ef-4c79-88ce-644186a40054,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00309,poweredOn,False,False,green,itrtib2p.acme.es,connected,running,green,False,2024-07-17 00:57:46,,2021-11-22 20:18:53,2024-07-16 17:22:05,4,32768,1,7,intel-cascadelake,normal,,True,10.18.66.3,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_3,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-002/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,220706,77313,76767,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1083_M1_L_GRAC_DEF_PRO_002] SYN-VM-00309/SYN-VM-00309.vmx,[VMVOL901_1083_M1_L_GRAC_DEF_PRO_002] SYN-VM-00309/,[VMVOL901_1083_M1_L_GRAC_DEF_PRO_002] SYN-VM-00309/,[VMVOL901_1083_M1_L_GRAC_DEF_PRO_002] SYN-VM-00309/,,SYN-DC-01,SYN-CLUSTER-002,syn-esxi-045.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-90371,4e5ff614-3562-4879-856b-0642654da220,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00311,poweredOn,False,False,green,SYN-VM-00311,connected,running,green,False,2024-07-17 00:27:01,,2021-11-22 20:20:15,2024-08-06 10:14:55,2,8000,3,6,intel-cascadelake,normal,,True,10.18.66.4,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_3,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,100188,37069,36778,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00311/SYN-VM-00311.vmx,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00311/,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00311/,[VMVOL901_1003_M1_L_GRAC_DEF_PRO_001] SYN-VM-00311/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-002.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-90372,4fcb884b-80cf-4794-9e78-1c4d0b29e85f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00312,poweredOn,False,False,green,SYN-VM-00312,connected,running,green,False,2024-07-19 00:19:55,,2022-06-12 08:49:46,2024-08-07 19:12:01,8,16032,1,4,intel-cascadelake,normal,,True,172.232.112.10,ACME-ZURICH-PRO|AP-PRO-M2-P-ZURICH|EPG-PRO-P-ZU_D1_M2,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-023/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,332819,206130,205666,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1042_M2_O_PRLF_DC2_PRO_001] SYN-VM-00312/SYN-VM-00312.vmx,[VMVOL903_1042_M2_O_PRLF_DC2_PRO_001] SYN-VM-00312/,[VMVOL903_1042_M2_O_PRLF_DC2_PRO_001] SYN-VM-00312/,[VMVOL903_1042_M2_O_PRLF_DC2_PRO_001] SYN-VM-00312/,,SYN-DC-01,SYN-CLUSTER-023,syn-esxi-121.local,Other (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-259572,34e2fe55-19a0-4f15-b979-11c2db1fc1b9,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00313,poweredOn,False,False,green,lifapp2p,connected,running,green,False,2024-07-19 00:22:38,,2022-06-12 08:48:35,2024-07-18 22:39:46,4,8192,1,2,intel-cascadelake,normal,,True,172.232.120.10,ACME-ZURICH-PRO|AP-PRO-M1-P-ZURICH|EPG-PRO-P-ZU_D1_M1,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-022/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,162072,52263,51983,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1063_M1_O_PRLF_DC1_PRO_001] SYN-VM-00313/SYN-VM-00313.vmx,[VMVOL903_1063_M1_O_PRLF_DC1_PRO_001] SYN-VM-00313/,[VMVOL903_1063_M1_O_PRLF_DC1_PRO_001] SYN-VM-00313/,[VMVOL903_1063_M1_O_PRLF_DC1_PRO_001] SYN-VM-00313/,,SYN-DC-01,SYN-CLUSTER-022,syn-esxi-041.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-259571,f8d78488-d36f-4286-9b8e-079c552a90a7,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00316,poweredOn,False,False,green,lokapp1p,connected,running,green,False,2024-06-15 11:28:38,,2022-05-17 19:12:22,2024-08-05 19:27:21,1,4096,2,8,intel-cascadelake,normal,,True,10.18.66.233,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_3,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,,,,,,,1,16384,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,307396,269929,269733,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1065_M1_L_GRAC_DC1_PRO_001] SYN-VM-00316/SYN-VM-00316.vmx,[VMVOL903_1065_M1_L_GRAC_DC1_PRO_001] SYN-VM-00316/,[VMVOL903_1065_M1_L_GRAC_DC1_PRO_001] SYN-VM-00316/,[VMVOL903_1065_M1_L_GRAC_DC1_PRO_001] SYN-VM-00316/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-016.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-226537,ef27398b-b411-45dc-b9bd-39bdc5eb72ed,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00318,poweredOn,False,False,green,SYN-VM-00318,connected,running,green,False,2022-04-07 09:34:55,,2022-04-07 09:31:45,2024-08-10 10:37:31,2,4096,1,1,intel-broadwell,normal,,,172.218.243.189,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-INFRA_DEPRTS,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-012/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,16401,4733,4726,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,7,none,never,,[VMVOL903_1003_M1_L_GRAC_DC1_PRO_002] SYN-VM-00318/SYN-VM-00318.vmx,[VMVOL903_1003_M1_L_GRAC_DC1_PRO_002] SYN-VM-00318/,[VMVOL903_1003_M1_L_GRAC_DC1_PRO_002] SYN-VM-00318/,[VMVOL903_1003_M1_L_GRAC_DC1_PRO_002] SYN-VM-00318/,,SYN-DC-01,SYN-CLUSTER-012,syn-esxi-035.local,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-187035,501691d9-e607-2272-1155-0bdb443d56e0,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Ubuntu Linux (64-bit),Ubuntu Linux,Excluded OS
SYN-VM-00323,poweredOn,False,False,green,metsas1p,connected,running,green,False,2024-08-10 08:26:34,,2022-02-19 07:19:18,2024-08-05 10:23:57,4,16384,1,6,intel-cascadelake,normal,,True,10.22.193.3,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,464325,117171,100485,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1002_M2_L_GRAC_DEF_PRO_001] SYN-VM-00323/SYN-VM-00323.vmx,[VMVOL901_1002_M2_L_GRAC_DEF_PRO_001] SYN-VM-00323/,[VMVOL901_1002_M2_L_GRAC_DEF_PRO_001] SYN-VM-00323/,[VMVOL901_1002_M2_L_GRAC_DEF_PRO_001] SYN-VM-00323/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-084.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-143757,df37469a-0699-4643-97fe-85206141edb6,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
